ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target,,
5069443,Female,No,Yes,No,No,No,No,0,2,28,76500,44.18708119,5.968637275,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5069449,Male,Yes,Yes,No,No,No,No,1,3,17,270000,49.26316078,15.21728714,Commercial associate,Higher education,Married,House / apartment,Laborers,No,,
5069450,Female,No,Yes,No,No,No,No,0,1,15,202500,43.2151242,13.46776457,State servant,Higher education,Widow,House / apartment,Other,No,,
5069455,Female,Yes,Yes,No,No,No,No,0,2,20,135000,41.00837115,4.887164007,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,No,,
5069457,Male,Yes,Yes,No,No,No,No,0,2,4,315000,23.10793514,3.30191585,Working,Higher education,Married,House / apartment,Sales staff,No,,
5069463,Female,Yes,Yes,No,No,No,No,0,2,4,166500,33.38056223,8.550483583,Working,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5069467,Female,No,Yes,No,No,No,No,0,2,3,112500,27.0779003,1.968555138,Commercial associate,Higher education,Married,House / apartment,Other,No,,
5069471,Female,No,Yes,No,Yes,No,No,2,4,4,225000,37.2355353,15.63618692,Working,Higher education,Married,House / apartment,Core staff,No,,
5069477,Female,No,Yes,Yes,Yes,No,No,0,2,32,157500,46.69774191,27.63643333,Working,Higher education,Married,House / apartment,Core staff,No,,
5069485,Female,Yes,Yes,No,No,No,No,0,2,32,157500,39.23420741,5.300587966,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5069501,Female,No,Yes,No,No,No,No,1,3,14,180000,25.98821331,3.96996516,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,No,,
5069502,Female,Yes,Yes,No,No,No,No,0,2,37,180000,40.88790324,10.13025593,State servant,Higher education,Married,House / apartment,Core staff,No,,
5069506,Male,Yes,No,Yes,Yes,Yes,No,0,2,30,225000,39.8146437,1.215630711,Working,Secondary / secondary special,Married,Municipal apartment,Other,No,,
5069510,Female,Yes,No,No,No,No,No,1,3,13,112500,29.12585474,2.718741658,Working,Higher education,Married,House / apartment,Sales staff,No,,
5069514,Female,Yes,Yes,No,No,No,No,0,1,60,135000,59.08677112,14.96813761,Commercial associate,Secondary / secondary special,Widow,House / apartment,Accountants,Yes,,
5069521,Female,No,Yes,No,No,Yes,No,1,3,42,270000,40.65791905,0.635194426,Commercial associate,Higher education,Married,House / apartment,Core staff,No,,
5069530,Female,No,Yes,No,No,No,No,0,1,37,162000,55.0155034,9.54981964,Working,Higher education,Single / not married,House / apartment,Other,No,,
5074523,Female,No,Yes,No,No,No,No,0,1,58,202500,52.1653422,9.935864528,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,No,,
5074532,Female,Yes,Yes,No,No,No,No,2,4,2,135000,36.61950622,3.685222831,Working,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5074535,Female,No,Yes,No,No,No,No,0,2,22,157500,54.4706599,0.440803028,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5074547,Male,Yes,Yes,Yes,Yes,No,No,0,2,42,54000,54.71980944,2.439475143,Working,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5074575,Female,No,No,No,No,No,No,0,1,48,90000,27.64464705,8.356092185,Working,Secondary / secondary special,Single / not married,With parents,Laborers,No,,
5074586,Male,No,Yes,No,No,No,No,1,3,26,270000,40.44983812,2.937774218,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,No,,
5074591,Female,Yes,Yes,Yes,Yes,No,No,0,2,48,90000,59.03748879,9.607315688,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5074614,Female,No,Yes,No,No,No,Yes,0,2,24,211500,59.21545275,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5074617,Female,No,Yes,No,No,No,No,0,2,53,225000,47.35483959,5.683894947,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5074632,Male,Yes,Yes,Yes,Yes,No,No,0,1,18,135000,31.50509593,3.608561435,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,Yes,,
5074636,Male,No,Yes,No,Yes,No,No,0,2,57,270000,37.10959157,10.85580128,Working,Higher education,Married,House / apartment,Managers,No,,
5074653,Female,Yes,Yes,No,No,No,No,0,2,47,180000,46.40478586,7.356756128,Working,Higher education,Married,House / apartment,Sales staff,No,,
5074661,Male,No,Yes,No,No,No,No,0,2,22,135000,59.52757415,8.60797963,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5074663,Female,Yes,Yes,No,No,No,No,0,2,15,157500,31.03965174,3.27453678,Commercial associate,Incomplete higher,Married,House / apartment,High skill tech staff,No,,
5074669,Male,No,Yes,No,No,No,No,0,2,19,247500,37.15339808,14.68613319,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5074682,Female,Yes,No,No,No,No,Yes,0,2,8,135000,60.27228485,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5074685,Female,No,Yes,No,No,No,No,0,2,22,112500,55.96281922,5.440221223,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5074692,Female,No,Yes,No,Yes,No,Yes,0,2,14,180000,55.10859224,0,Pensioner,Secondary / secondary special,Married,Co-op apartment,Other,No,,
5074698,Female,No,Yes,No,No,No,No,0,1,18,157500,60.8773623,29.02181427,Working,Higher education,Single / not married,House / apartment,Laborers,No,,
5074731,Male,Yes,Yes,No,No,No,No,2,4,46,216000,30.44826382,7.022731473,State servant,Higher education,Married,House / apartment,High skill tech staff,No,,
5074736,Male,No,Yes,No,No,No,No,1,3,7,225000,36.13489668,10.10287686,Working,Higher education,Married,House / apartment,Core staff,No,,
5074740,Female,No,Yes,No,No,No,Yes,0,2,45,112500,64.55710932,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5074750,Female,No,Yes,No,No,No,Yes,0,2,33,108000,62.5584372,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,No,,
5074802,Female,Yes,Yes,No,No,No,No,2,4,5,225000,36.03085621,16.85455554,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5074814,Male,Yes,Yes,No,No,No,No,1,2,40,180000,40.75922161,4.684558889,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,No,,
5078780,Female,No,Yes,Yes,Yes,No,No,2,4,12,103500,42.62099838,5.152740987,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5078782,Female,No,No,Yes,Yes,No,No,0,2,25,112500,42.53612326,2.234132118,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5078785,Female,No,Yes,No,Yes,No,No,0,1,34,292500,54.3118613,8.816060563,Working,Secondary / secondary special,Widow,House / apartment,Waiters/barmen staff,No,,
5078788,Male,No,Yes,No,No,No,No,0,1,7,157500,39.11921532,2.403882352,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,No,,
5078794,Male,Yes,Yes,No,No,No,No,1,3,38,157500,37.72288274,4.572304702,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5078801,Female,No,Yes,No,No,No,No,0,2,38,306000,51.82036592,8.153487067,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Yes,,
5078806,Male,Yes,Yes,No,No,No,No,2,4,8,135000,24.75615516,2.737907007,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5078807,Male,Yes,Yes,No,Yes,No,No,1,3,40,315000,28.24698659,0.815896288,Commercial associate,Secondary / secondary special,Married,With parents,Other,No,,
5078813,Male,No,Yes,No,Yes,No,No,0,2,37,450000,52.23926569,5.06786587,Commercial associate,Higher education,Married,House / apartment,Managers,Yes,,
5078828,Female,No,Yes,No,No,No,No,2,4,5,135000,35.26971806,3.236206082,Working,Secondary / secondary special,Married,House / apartment,Realty agents,No,,
5078829,Male,Yes,No,No,No,No,No,1,2,5,135000,47.05640773,0.487347447,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,No,,
5078842,Female,Yes,Yes,No,No,No,No,1,3,11,135000,28.8356366,0.32033512,Working,Secondary / secondary special,Married,With parents,Private service staff,No,,
5078854,Female,No,Yes,No,No,No,Yes,0,2,6,31950,56.80609458,0,Pensioner,Lower secondary,Married,House / apartment,Other,No,,
5078855,Female,No,Yes,Yes,No,No,No,0,2,15,99000,53.69857013,22.31941792,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5078861,Female,No,Yes,Yes,No,No,No,1,3,5,121500,36.92888971,3.572968644,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,No,,
5078871,Male,Yes,No,No,No,No,No,1,3,10,225000,32.56740385,1.815232346,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5078898,Female,No,Yes,No,No,No,No,1,3,41,180000,37.69276577,5.152740987,Working,Higher education,Civil marriage,House / apartment,Sales staff,No,,
5078908,Female,Yes,Yes,No,No,No,No,0,2,43,202500,55.25643922,20.57263325,Working,Higher education,Married,House / apartment,Accountants,No,,
5078910,Male,No,Yes,No,No,No,No,1,3,49,135000,43.29178559,22.15240559,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5078912,Male,No,Yes,No,Yes,No,No,1,2,21,202500,39.71881695,0.572222564,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,No,,
5078913,Female,No,Yes,No,Yes,No,Yes,0,2,47,58500,67.00479818,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5078915,Female,No,No,No,No,No,Yes,0,2,23,90000,60.42560764,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5078918,Male,Yes,Yes,Yes,Yes,No,No,0,1,3,157500,55.20441898,3.321081199,Working,Higher education,Separated,House / apartment,Drivers,No,,
5078924,Male,No,Yes,No,Yes,No,No,0,2,43,270000,44.12410932,2.737907007,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5078926,Female,No,No,No,No,No,No,2,4,16,180000,32.59478292,4.654441912,Working,Higher education,Married,House / apartment,High skill tech staff,No,,
5078931,Male,No,No,No,Yes,No,No,0,1,26,112500,43.40403978,0.815896288,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,No,,
5078934,Female,No,No,No,Yes,No,No,0,2,1,135000,29.15597172,5.486765642,Working,Incomplete higher,Married,House / apartment,Accountants,No,,
5078942,Male,Yes,Yes,No,Yes,No,Yes,0,2,19,144000,61.89038789,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5078945,Female,No,Yes,Yes,No,No,No,2,3,51,180000,33.54757456,9.571722896,Working,Incomplete higher,Separated,House / apartment,Other,Yes,,
5078947,Female,No,No,No,No,No,Yes,0,1,43,112500,64.1190442,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,No,,
5078978,Male,Yes,Yes,No,Yes,No,No,0,2,19,180000,38.52235159,0.572222564,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5078992,Female,Yes,Yes,No,No,No,No,1,2,28,292500,36.37035668,12.1535692,Working,Secondary / secondary special,Separated,With parents,Sales staff,No,,
5078996,Female,No,Yes,No,No,No,No,0,1,5,129150,37.62431809,6.319089372,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,No,,
5079000,Male,No,Yes,Yes,No,No,No,0,2,13,112500,26.77673053,2.151994907,Working,Lower secondary,Civil marriage,House / apartment,Laborers,No,,
5079007,Male,No,Yes,No,No,No,No,0,2,4,202500,57.07167156,2.319007235,Commercial associate,Higher education,Married,Municipal apartment,Other,No,,
5079008,Male,Yes,Yes,No,No,No,No,1,3,24,225000,39.10552578,4.405292374,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5079010,Male,Yes,Yes,No,Yes,No,No,2,4,52,270000,41.14252859,3.488093527,Commercial associate,Incomplete higher,Married,House / apartment,Managers,No,,
5079013,Male,Yes,Yes,No,No,No,No,2,4,10,900000,27.07516239,2.737907007,Commercial associate,Higher education,Married,House / apartment,Managers,No,,
5079019,Female,No,Yes,No,Yes,No,No,1,3,12,112500,24.5398605,4.068529812,Working,Higher education,Married,House / apartment,Core staff,No,,
5079039,Female,Yes,Yes,Yes,No,No,No,2,3,35,103500,36.72628459,4.654441912,Commercial associate,Secondary / secondary special,Separated,House / apartment,Cooking staff,No,,
5079043,Male,Yes,No,No,No,No,Yes,0,2,48,90000,66.33948678,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5079045,Female,No,No,No,No,No,No,0,2,46,67500,53.00587966,5.234878197,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Sales staff,No,,
5079046,Female,No,Yes,No,No,No,No,1,3,8,180000,36.73723622,5.571640759,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,No,,
5079047,Male,Yes,Yes,Yes,No,No,No,1,3,0,270000,27.704881,3.405956317,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5079048,Female,No,Yes,No,No,No,Yes,0,1,43,67500,61.47148812,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5079050,Female,No,Yes,No,Yes,No,No,0,2,10,135000,57.96422924,4.279348652,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,No,,
5079052,Female,Yes,No,No,No,No,Yes,0,2,14,337500,57.21404273,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5079053,Male,Yes,Yes,No,No,No,No,1,3,35,135000,41.1041979,10.52999035,Working,Higher education,Married,House / apartment,Laborers,No,,
5079057,Male,Yes,No,No,Yes,No,No,0,2,6,121500,40.70993929,18.90250998,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5079065,Male,Yes,Yes,No,No,No,No,0,2,60,135000,51.40694196,7.321163337,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5079067,Male,Yes,Yes,Yes,Yes,No,No,0,2,11,225000,33.70637316,6.737989144,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,No,,
5079072,Female,No,Yes,Yes,No,No,No,0,2,41,216000,42.62647419,4.487429584,Working,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5079079,Female,No,Yes,No,No,No,No,2,4,38,180000,35.10270574,15.48833994,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5079081,Male,No,Yes,Yes,Yes,No,No,0,2,43,135000,60.69939834,3.069193755,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5079084,Male,No,No,No,No,No,No,1,3,43,162000,30.24018289,2.57089468,Working,Higher education,Married,Municipal apartment,Other,No,,
5079100,Female,No,Yes,No,No,No,Yes,0,2,39,103500,64.09166513,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5079102,Male,Yes,Yes,No,No,No,No,0,2,4,90000,48.28846588,14.44519737,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5079104,Female,No,Yes,Yes,Yes,No,No,0,2,32,202500,47.30829517,11.94548827,Working,Higher education,Married,House / apartment,Accountants,No,,
5079113,Male,Yes,No,Yes,No,No,No,0,2,15,225000,33.26009432,2.319007235,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5079116,Male,No,Yes,No,No,No,No,0,2,3,202500,46.42942702,0.815896288,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5079122,Male,Yes,Yes,No,No,No,No,0,2,10,225000,46.85927842,5.774245878,Commercial associate,Higher education,Married,House / apartment,Managers,No,,
5079125,Female,No,Yes,Yes,Yes,No,No,1,3,58,166500,43.42594304,3.775573763,Working,Higher education,Married,House / apartment,Accountants,No,,
5079126,Male,No,Yes,No,No,No,No,0,2,36,270000,32.70156129,6.19314565,Working,Higher education,Married,House / apartment,Laborers,No,,
5079128,Female,No,Yes,No,No,No,No,0,2,47,99000,41.86533604,12.8161427,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5079131,Male,Yes,Yes,No,No,No,No,0,2,48,135000,40.52923742,0.61329117,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5079134,Male,Yes,Yes,Yes,Yes,No,No,0,1,11,441000,39.95427695,1.738570949,Commercial associate,Higher education,Separated,House / apartment,Managers,No,,
5079136,Female,No,Yes,Yes,No,No,No,2,3,38,67500,37.96929437,8.235624277,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,No,,
5079151,Male,Yes,No,No,No,No,No,0,2,7,225000,40.32663231,8.90093568,Working,Higher education,Married,House / apartment,Laborers,No,,
5079155,Female,Yes,Yes,No,No,No,No,0,2,34,234000,40.13771672,2.902181427,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,No,,
5079157,Female,No,Yes,Yes,Yes,No,No,0,2,41,67500,48.94282566,6.445033094,State servant,Secondary / secondary special,Married,House / apartment,Other,No,,
